Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
5VP8uLycIRU,"I Cooked a $1,000 Brisket For 3 Days",2024-11-24,Long Form,12M52S,772,1021762,23391,743
cauLrvx8-Ew,The World’s Crispiest Turkey,2024-11-24,Short,46S,46,6490597,404628,931
vpJIT3m1wik,Prime Rib Pho,2024-11-23,Short,48S,48,639378,55612,427
2R2W5C-LF1w,I Made Hot Dogs From EVERY Animal,2024-11-17,Long Form,20M41S,1241,2458497,53825,3306
7kAc_FA70Ag,I Cooked Steak from EVERY State in America,2024-11-10,Long Form,35M47S,2147,2426715,38990,8345
r1KO1sWLU4M,Why is this sandwich soggy...,2024-10-30,Short,32S,32,1224909,77131,526
RxNiYqZSoVQ,The World’s SPICIEST Dry Aged Steak (6M Scoville),2024-10-27,Long Form,14M48S,888,1120009,24391,823
lSxNFw5muOk,Monte Cristo Big Mac,2024-10-23,Short,41S,41,2696894,133097,1042
34klRJM77Wk,$200 Zebra Steak,2024-10-21,Short,27S,27,5818412,300399,2862
3stVLdXiAjw,Truffle Parm Beef Hump,2024-10-18,Short,49S,49,1215130,75939,370
aQWn6QSUshY,"Forging The World’s Rarest Knife ($50,000)",2024-10-14,Short,45S,45,14772550,704435,5785
PvZnGIIIitQ,I Cooked The World’s Most EXOTIC Meats,2024-10-13,Long Form,19M21S,1161,4809722,104195,6980
s8VNFro4k3c,Salmon Pastrami (game changer),2024-10-11,Short,21S,21,3955456,186952,416
ZPtCLU9rVvg,"Harvesting 3,000 lbs of Axis Deer",2024-10-09,Short,38S,38,2812997,123996,1104
mkvewtOrnq4,How to Save Money EVERY TIME You Cook Steak!,2024-10-06,Long Form,17M4S,1024,1424104,35364,736
c11YyI2PFVg,Steak School: T-Bone,2024-10-04,Short,41S,41,2512301,120516,350
zDu9snx5elo,I Challenged Gordon Ramsay’s Wellington at his Restaurant,2024-09-29,Long Form,10M46S,646,284535,9023,316
eIwOI0XLCTk,Car Cooking: Max vs Costco Hot Dog,2024-09-27,Short,52S,52,6495447,399157,1274
gNGn90gVozA,Chimichurri Stuffed Chicken,2024-09-25,Short,34S,34,942209,60973,192
Owxl9dQxqis,"$2,500 Lobster Gnocchi",2024-09-22,Short,48S,48,9849123,630827,2805
xqBQVqqCGY4,Is this the perfect bite?,2024-09-18,Short,10S,10,5332862,279578,941
Z4ySQKWEWTs,How to PERFECTLY Pan-Sear Steak,2024-09-15,Long Form,12M18S,738,1305309,39857,1153
0bQ8whf9Bu0,Best “it’s raw” comment wins (tomahawk BLT),2024-09-11,Short,14S,14,11389172,475265,9589
kJm_2oPGQ2Y,I Challenged Gordon Ramsay (Best Dish Wins),2024-09-08,Long Form,22M23S,1343,1692328,33536,1036
V-kYydYHQVk,I Cooked EVERY President's Favorite Food,2024-09-01,Long Form,30M27S,1827,5722973,101430,8608
E0QYtD8DZ_c,Wagyu A5 vs 2500° Forge,2024-08-26,Short,44S,44,12681248,672720,1226
EN8LsmsB-kw,How to Cook the PERFECT T-Bone Steak,2024-08-25,Long Form,12M30S,750,356331,11224,494
Zc0qKEfzKQo,Live Fire Pork Belly Accordion,2024-08-19,Short,45S,45,5348734,312649,862
stf0ADDMCyQ,"I Hand Forged the World’s Rarest Knife ($50,000)",2024-08-18,Long Form,11M11S,671,1913366,84369,38471
ZEh-qvsG3AE,Porchetta Roasted in Chimichurri Salt,2024-08-16,Short,48S,48,3785300,174950,788
Xg5eyXFgmJo,"$1 vs $5,000 Mac and Cheese",2024-08-13,Short,1M,60,95302262,3825985,13189
pdp8epfX7jk,Larry the Lobster Boil,2024-08-05,Short,53S,53,2913839,212602,1294
TU9t0WmmAr0,"$1 vs $5,000 Mac and Cheese",2024-08-04,Long Form,15M22S,922,2174992,55451,1533
EI__pA1Rm2o,3 Levels of Duck...,2024-07-31,Short,44S,44,3086447,207854,608
NuY-KXXbKFY,Can you ACTUALLY taste a difference between BBQ wood?,2024-07-28,Long Form,12M58S,778,727282,17629,1042
t2viyjJFNPA,If you find yourself with a whole salmon...,2024-07-26,Short,36S,36,4331638,253071,1171
Mr6J04gA4Ng,"I Cooked 6,000 Years of Steak From EVERY Ancient Empire",2024-07-21,Long Form,16M25S,985,2367544,56937,3252
GfAf194V0KM,Doctor said I need to eat more vegetables...,2024-07-19,Short,24S,24,12155523,661812,3825
ytjDRyiI0cg,I Challenged EVERY YouTube Chef (Best Dish Wins),2024-07-14,Long Form,19M38S,1178,6836175,253162,6595
6JtLxCszFsE,"$3,000 Wagyu A5 Meat Tower",2024-07-10,Short,28S,28,4785116,261565,1296
VxRSu7NnUAo,I Cooked and Ate Like a Viking for 7 Days,2024-07-07,Long Form,17M20S,1040,1962747,47399,1462
V0gUMXDDD0Q,I almost burned down my neighborhood...,2024-07-06,Short,56S,56,710203,51004,267
k6PclBMD--E,Whole Salmon BURIED in Citrus Salt,2024-07-03,Short,45S,45,8170363,591669,1330
YfJ_Fx0GJI4,The 7 Day Process of INSANELY Crispy Duck,2024-06-30,Long Form,14M18S,858,849548,21434,772
gR8HUkMWF3o,I took over a butcher shop for a day...,2024-06-29,Short,51S,51,970292,69356,250
S_qPNUVQd44,Bacon makes EVERYTHING Better,2024-06-28,Short,41S,41,1742608,111315,522
qe9ao1BBhfI,Deep Fried Dry-Aged Peking Duck,2024-06-25,Short,48S,48,1973399,143815,398
5vMajBnP5rA,We Tasted The World's WEIRDEST Meat Snacks,2024-06-23,Long Form,16M,960,1884367,48121,2456
czPMeUtkQ-8,$250 Wagyu A5 Slim Jim,2024-06-20,Short,39S,39,4524585,275468,678
yMOH-vuCo8Y,How to Butcher the World's Most EXPENSIVE Deer: Every Cut Explained,2024-06-16,Long Form,8M4S,484,124506,4495,158
JOoM3Qis_1U,Don't watch if you hate butter and bacon...,2024-06-15,Short,47S,47,11371597,499455,2011
6fRsrkraCJE,"I Spent A Weekend Harvesting 3,000 Pounds of Deer",2024-06-09,Long Form,9M19S,559,238969,7474,257
L5y_cvweBgQ,"$2,000 Wagyu Parm Pasta",2024-05-30,Short,36S,36,91544427,3356251,14020
uxou-S3A5-w,Why I Cook Frozen Steaks…,2024-05-26,Long Form,10M58S,658,421106,11482,376
kwfqjt-XBH8,Cooking a Frozen Brisket,2024-05-26,Short,42S,42,1293927,102115,270
YW_YtcieURY,Double Crunchwrap Cheeseburger,2024-05-22,Short,34S,34,2294036,156041,778
7z3WaCmKmWA,Max vs Salt Bae (I disowned my sister),2024-05-17,Short,29S,29,2360748,128315,443
U-IheOyI82U,"The Steak Review: Salt Bae ($1,000 tomahawk)",2024-05-15,Short,42S,42,3892015,198505,1393
KIhTXA5eR7U,I Turned EVERYTHING into Pastrami,2024-05-12,Long Form,13M32S,812,465418,14090,686
uTpUh1iOcgQ,Everything I ate in Hawaii (While harvesting invasive species),2024-05-10,Short,58S,58,989402,67681,501
3ilHbhNHnLU,"I Challenged Salt Bae’s $1,000 Golden Tomahawk",2024-05-05,Long Form,13M26S,806,1826134,44816,3446
GQk9dJmLxXg,I Turned Steak Into Bread,2024-05-01,Short,32S,32,10249015,593344,1739
5_tuvX5ZqKk,Do you think he'll approve?,2024-05-01,Short,36S,36,2561136,174570,949
NvG2yteNJeo,Does it Deep Fry? Beef Short Ribs,2024-04-30,Short,28S,28,2196177,145196,286
